prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,512,128,256,75.808
16,512,128,512,118.432
16,512,128,1024,202.08
16,512,128,2048,368.991
16,512,128,4096,703.08
16,512,128,8192,1375.55
16,512,128,16384,2731.6
16,1024,0,0,22.7417
16,1024,1,16,22.667
16,1024,1,32,22.8477
16,1024,1,64,22.5813
16,1024,1,128,23.1573
16,1024,1,256,22.849
16,1024,1,512,23.1683
16,1024,1,1024,22.4107
16,1024,1,2048,24.5973
16,1024,1,4096,26.912
16,1024,1,8192,32.651
16,1024,1,16384,45.2373
16,1024,2,16,22.6343
16,1024,2,32,22.7837
16,1024,2,64,22.7523
16,1024,2,128,22.4
16,1024,2,256,22.9547
16,1024,2,512,23.4563
16,1024,2,1024,23.2747
16,1024,2,2048,25.6957
16,1024,2,4096,32.7143
16,1024,2,8192,43.903
16,1024,2,16384,65.3653
16,1024,4,16,22.6877
16,1024,4,32,22.7093
16,1024,4,64,22.891
16,1024,4,128,23.4123
16,1024,4,256,23.6697
16,1024,4,512,23.7113
16,1024,4,1024,26.314
16,1024,4,2048,30.912
16,1024,4,4096,43.1033
16,1024,4,8192,65.5467
16,1024,4,16384,105.974
16,1024,8,16,22.9017
16,1024,8,32,23.125
16,1024,8,64,23.0503
16,1024,8,128,23.851
16,1024,8,256,24.224
16,1024,8,512,26.1653
16,1024,8,1024,37.44
16,1024,8,2048,54.3787
16,1024,8,4096,64.565
16,1024,8,8192,107.125
16,1024,8,16384,191.018
16,1024,16,16,23.136
16,1024,16,32,23.2957
16,1024,16,64,23.5313
16,1024,16,128,24.448
16,1024,16,256,31.637
16,1024,16,512,40.6187
16,1024,16,1024,54.6237
16,1024,16,2048,64.3307
16,1024,16,4096,106.666
16,1024,16,8192,191.188
16,1024,16,16384,360.394
16,1024,32,16,27.4777
16,1024,32,32,27.3493
16,1024,32,64,27.9787
16,1024,32,128,31.988
16,1024,32,256,42.8263
16,1024,32,512,58.4107
16,1024,32,1024,63.381
16,1024,32,2048,106.731
16,1024,32,4096,191.083
16,1024,32,8192,361.204
16,1024,32,16384,695.497
16,1024,64,16,31.0827
16,1024,64,32,32.4483
16,1024,64,64,32.5117
16,1024,64,128,40.5007
16,1024,64,256,53.9093
16,1024,64,512,69.4183
16,1024,64,1024,112.875
16,1024,64,2048,195.082
16,1024,64,4096,359.861
16,1024,64,8192,696.222
16,1024,64,16384,1364.77
16,1024,128,16,41.1413
16,1024,128,32,42.08
16,1024,128,64,44.7683
16,1024,128,128,57.536
16,1024,128,256,77.0447
16,1024,128,512,119.157
16,1024,128,1024,203.188
16,1024,128,2048,368.831
16,1024,128,4096,704.084
16,1024,128,8192,1374.02
16,1024,128,16384,2733.38
16,2048,0,0,24.2987
16,2048,1,16,23.7753
16,2048,1,32,23.9893
16,2048,1,64,23.9147
16,2048,1,128,23.9567
16,2048,1,256,24.0747
16,2048,1,512,24.106
16,2048,1,1024,24.8323
16,2048,1,2048,27.7227
16,2048,1,4096,28.874
16,2048,1,8192,34.56
16,2048,1,16384,46.5067
16,2048,2,16,23.851
16,2048,2,32,23.8937
16,2048,2,64,23.7653
16,2048,2,128,24.17
16,2048,2,256,25.1943
16,2048,2,512,24.117
16,2048,2,1024,27.0397
16,2048,2,2048,28.0107
16,2048,2,4096,33.6423
16,2048,2,8192,45.13
16,2048,2,16384,66.293
16,2048,4,16,23.7223
